id,tipo_logradouro,nome_logradouro,numero,bairro,cidade,uf,latitude,longitude,precisao,altitude,fonte_geografica
GEO001228,VIELA,BAHIA,2042,CENTRO,Belo Horizonte,MG,-19.917975,-43.935901,ALTA,465,IBGE
GEO001229,PRAÇA,VINTE E TRES DE MAIO,433,LIBERDADE,São Paulo,SP,-23.545522,-46.641253,MEDIA,451,GOOGLE
GEO001230,ESTRADA,PRESIDENTE VARGAS,4673,CENTRO,Rio de Janeiro,RJ,-22.896705,-43.185158,BAIXA,532,OSM
GEO001231,ALAMEDA,VINTE E TRES DE MAIO,914,LIBERDADE,São Paulo,SP,-23.544965,-46.641982,ALTA,700,GOOGLE
GEO001232,ESTRADA,AFONSO PENA,2237,CENTRO,Belo Horizonte,MG,-19.911847,-43.92911,BAIXA,884,IBGE
GEO001233,VIELA,PRIMEIRO DE MARÇO,1906,CENTRO,Rio de Janeiro,RJ,-22.902999,-43.176061,ALTA,14,IBGE
GEO001234,LARGO,BOA VIAGEM,2411,BOA VIAGEM,Recife,PE,-8.119051,-34.906018,ALTA,162,IBGE
GEO001235,VIELA,QUINZE DE NOVEMBRO,2742,CENTRO,São Paulo,SP,-23.551276,-46.633655,MEDIA,368,OSM
GEO001236,TRAVESSA,W3 NORTE,4313,ASA NORTE,Brasília,DF,-15.79494,-47.883053,ALTA,504,GOOGLE
GEO001237,AVENIDA,W3 SUL,972,ASA SUL,Brasília,DF,-15.793592,-47.882666,MEDIA,444,GOOGLE
GEO001238,ALAMEDA,AFONSO PENA,3923,CENTRO,Belo Horizonte,MG,-19.916733,-43.934362,ALTA,60,IBGE
GEO001239,RUA,PRESIDENTE VARGAS,1457,CENTRO,Rio de Janeiro,RJ,-22.91398,-43.181231,BAIXA,790,OSM
GEO001240,AVENIDA,BOAVISTA,807,BOA VIAGEM,Recife,PE,-8.119949,-34.906169,MEDIA,846,OSM
GEO001241,AVENIDA,OSWALDO CRUZ,2337,BOTAFOGO,Rio de Janeiro,RJ,-22.950074,-43.189947,ALTA,379,GOOGLE
GEO001242,PRAÇA,IPIRANGA,4851,REPUBLICA,São Paulo,SP,-23.54974,-46.638156,BAIXA,99,GOOGLE
GEO001243,RUA,VINTE E TRES DE MAIO,4407,LIBERDADE,São Paulo,SP,-23.544961,-46.642033,ALTA,233,IBGE
GEO001244,VIELA,RIO BRANCO,4057,CENTRO,Rio de Janeiro,RJ,-22.904902,-43.175094,MEDIA,406,GOOGLE
GEO001245,ESTRADA,EIXO MONUMENTAL,3795,ASA NORTE,Brasília,DF,-15.794905,-47.888507,BAIXA,479,OSM
GEO001246,LARGO,PROTASIO ALVES,735,PETROPOLIS,Porto Alegre,RS,-30.035929,-51.23206,ALTA,977,OSM
GEO001247,TRAVESSA,W3 NORTE,2517,ASA NORTE,Brasília,DF,-15.787037,-47.878057,BAIXA,356,GOOGLE
GEO001248,RUA,RIO BRANCO,2094,CENTRO,Rio de Janeiro,RJ,-22.903902,-43.174902,ALTA,568,GOOGLE
GEO001249,ESTRADA,DAS FLORES,4237,JARDIM,Rio de Janeiro,RJ,-22.910057,-43.179959,ALTA,713,IBGE
GEO001250,ESTRADA,MARQUES DE ITU,2549,VILA BUARQUE,São Paulo,SP,-23.546934,-46.64404,ALTA,239,OSM
GEO001251,ALAMEDA,DAS FLORES,2422,JARDIM,Rio de Janeiro,RJ,-22.909866,-43.179935,MEDIA,602,GOOGLE
GEO001252,ESTRADA,SAO JOAO,2685,REPUBLICA,São Paulo,SP,-23.546558,-46.642841,MEDIA,856,OSM
GEO001253,RUA,DAS FLORES,750,JARDIM,Rio de Janeiro,RJ,-22.91016,-43.17956,MEDIA,623,OSM
GEO001254,TRAVESSA,BRIGADEIRO FARIA LIMA,2268,ITAM BIBI,São Paulo,SP,-23.584088,-46.690079,ALTA,372,GOOGLE
GEO001255,AVENIDA,RIO BRANCO,1623,CENTRO,Rio de Janeiro,RJ,-22.904057,-43.175011,ALTA,398,OSM
GEO001256,AVENIDA,DO COMERCIO,3906,SAO JOSE,Recife,PE,-8.059594,-34.875787,MEDIA,701,IBGE
GEO001257,ALAMEDA,AGAMENON MAGALHAES,3390,DERBY,Recife,PE,-8.049231,-34.881767,BAIXA,815,GOOGLE
GEO001258,LARGO,DAS FLORES,1037,JARDIM,Rio de Janeiro,RJ,-22.909463,-43.179163,MEDIA,906,OSM
GEO001259,AVENIDA,COPACABANA,4380,COPACABANA,Rio de Janeiro,RJ,-22.972136,-43.192206,BAIXA,799,GOOGLE
GEO001260,ALAMEDA,VINTE E TRES DE MAIO,2098,LIBERDADE,São Paulo,SP,-23.54526,-46.642716,MEDIA,946,IBGE
GEO001261,LARGO,MARQUES DE ITU,3779,VILA BUARQUE,São Paulo,SP,-23.546942,-46.643944,ALTA,419,IBGE
GEO001262,VIELA,REBOUCAS,1252,PINHEIROS,São Paulo,SP,-23.55156,-46.688512,BAIXA,7,IBGE
GEO001263,ALAMEDA,VINTE E TRES DE MAIO,898,LIBERDADE,São Paulo,SP,-23.540983,-46.634715,BAIXA,69,GOOGLE
GEO001264,AVENIDA,DAS FLORES,3596,JARDIM,Rio de Janeiro,RJ,-22.903963,-43.18153,BAIXA,843,IBGE
GEO001265,VIELA,W3 SUL,1989,ASA SUL,Brasília,DF,-15.794247,-47.882213,ALTA,371,GOOGLE
GEO001266,TRAVESSA,EIXO MONUMENTAL,2833,ASA NORTE,Brasília,DF,-15.795547,-47.883155,MEDIA,670,OSM
GEO001267,ALAMEDA,OSWALDO CRUZ,3944,BOTAFOGO,Rio de Janeiro,RJ,-22.949612,-43.190823,MEDIA,917,IBGE
GEO001268,VIELA,PAULISTA,2603,BELA VISTA,São Paulo,SP,-23.561631,-46.655685,MEDIA,284,GOOGLE
GEO001269,VIELA,PRESIDENTE VARGAS,2585,CENTRO,Rio de Janeiro,RJ,-22.906161,-43.17881,MEDIA,469,GOOGLE
GEO001270,AVENIDA,PRIMEIRO DE MARÇO,974,CENTRO,Rio de Janeiro,RJ,-22.902913,-43.176096,ALTA,534,IBGE
GEO001271,PRAÇA,DAS FLORES,4313,JARDIM,Rio de Janeiro,RJ,-22.909947,-43.179986,ALTA,502,OSM
GEO001272,VIELA,QUINZE DE NOVEMBRO,1495,CENTRO,São Paulo,SP,-23.543092,-46.640563,BAIXA,471,GOOGLE
GEO001273,AVENIDA,AFONSO PENA,2863,CENTRO,Belo Horizonte,MG,-19.91242,-43.92751,BAIXA,898,IBGE
GEO001274,TRAVESSA,IPIRANGA,2845,REPUBLICA,São Paulo,SP,-23.542735,-46.644837,BAIXA,48,OSM
GEO001275,VIELA,W3 SUL,538,ASA SUL,Brasília,DF,-15.793822,-47.881884,MEDIA,650,OSM
GEO001276,TRAVESSA,W3 SUL,83,ASA SUL,Brasília,DF,-15.794211,-47.882293,ALTA,606,GOOGLE
GEO001277,PRAÇA,BORGES DE MEDEIROS,1777,CENTRO,Porto Alegre,RS,-30.034962,-51.231099,ALTA,729,IBGE
GEO001278,TRAVESSA,IPIRANGA,4776,REPUBLICA,São Paulo,SP,-23.536472,-46.649808,BAIXA,14,OSM
GEO001279,RUA,VINTE E TRES DE MAIO,389,LIBERDADE,São Paulo,SP,-23.544135,-46.64125,MEDIA,352,IBGE
GEO001280,ALAMEDA,EIXO MONUMENTAL,4647,ASA NORTE,Brasília,DF,-15.796079,-47.884039,ALTA,896,OSM
GEO001281,VIELA,BOAVISTA,2727,BOA VIAGEM,Recife,PE,-8.12007,-34.90703,ALTA,561,OSM
GEO001282,RUA,BORGES DE MEDEIROS,4898,CENTRO,Porto Alegre,RS,-30.038502,-51.239874,BAIXA,698,IBGE
GEO001283,RUA,TUPIS,2222,CENTRO,Belo Horizonte,MG,-19.919021,-43.936928,ALTA,796,GOOGLE
GEO001284,TRAVESSA,PRIMEIRO DE MARÇO,4274,CENTRO,Rio de Janeiro,RJ,-22.902939,-43.175918,MEDIA,389,GOOGLE
GEO001285,VIELA,URUGUAIANA,4807,CENTRO,Rio de Janeiro,RJ,-22.901017,-43.174061,ALTA,976,GOOGLE
GEO001286,LARGO,BAHIA,545,CENTRO,Belo Horizonte,MG,-19.918846,-43.942296,BAIXA,420,GOOGLE
GEO001287,ESTRADA,MARQUES DE ITU,3152,VILA BUARQUE,São Paulo,SP,-23.547028,-46.644046,ALTA,553,OSM
GEO001288,AVENIDA,TUPIS,2170,CENTRO,Belo Horizonte,MG,-19.926235,-43.940442,BAIXA,167,IBGE
GEO001289,LARGO,BAHIA,291,CENTRO,Belo Horizonte,MG,-19.917941,-43.935939,ALTA,483,GOOGLE
GEO001290,PRAÇA,BOAVISTA,336,BOA VIAGEM,Recife,PE,-8.120674,-34.907409,MEDIA,842,GOOGLE
GEO001291,AVENIDA,W3 NORTE,4453,ASA NORTE,Brasília,DF,-15.787504,-47.873406,BAIXA,545,OSM
GEO001292,LARGO,DO COMERCIO,4232,SAO JOSE,Recife,PE,-8.06264,-34.8845,BAIXA,231,OSM
GEO001293,TRAVESSA,PRIMEIRO DE MARÇO,4306,CENTRO,Rio de Janeiro,RJ,-22.903012,-43.176044,ALTA,732,GOOGLE
GEO001294,ALAMEDA,RIO BRANCO,1379,CENTRO,Rio de Janeiro,RJ,-22.904052,-43.174933,ALTA,835,IBGE
GEO001295,ALAMEDA,W3 NORTE,1736,ASA NORTE,Brasília,DF,-15.801511,-47.879725,BAIXA,951,OSM
GEO001296,ALAMEDA,COPACABANA,137,COPACABANA,Rio de Janeiro,RJ,-22.970646,-43.18505,MEDIA,447,GOOGLE
GEO001297,PRAÇA,REBOUCAS,3605,PINHEIROS,São Paulo,SP,-23.561018,-46.680067,ALTA,937,IBGE
GEO001298,TRAVESSA,BRIGADEIRO FARIA LIMA,389,ITAM BIBI,São Paulo,SP,-23.582591,-46.695162,BAIXA,326,OSM
GEO001299,ALAMEDA,SAO JOAO,3251,REPUBLICA,São Paulo,SP,-23.550334,-46.634942,BAIXA,987,OSM
GEO001300,AVENIDA,QUINZE DE NOVEMBRO,345,CENTRO,São Paulo,SP,-23.550928,-46.633105,MEDIA,575,OSM
GEO001301,AVENIDA,AFONSO PENA,3991,CENTRO,Belo Horizonte,MG,-19.913361,-43.943299,BAIXA,924,GOOGLE
GEO001302,RUA,DOS ANDRADAS,4694,CENTRO,Porto Alegre,RS,-30.034683,-51.230512,ALTA,625,OSM
GEO001303,ALAMEDA,PROTASIO ALVES,3251,PETROPOLIS,Porto Alegre,RS,-30.036864,-51.232962,MEDIA,588,GOOGLE
GEO001304,AVENIDA,CONDE DA BOA VISTA,760,DERBY,Recife,PE,-8.054957,-34.88803,ALTA,746,IBGE
GEO001305,PRAÇA,PAULISTA,3953,BELA VISTA,São Paulo,SP,-23.562133,-46.657385,MEDIA,743,OSM
GEO001306,ESTRADA,ATLANTICA,4315,COPACABANA,Rio de Janeiro,RJ,-22.971482,-43.181391,MEDIA,604,IBGE
GEO001307,PRAÇA,BOAVISTA,191,BOA VIAGEM,Recife,PE,-8.119947,-34.90704,ALTA,75,IBGE
GEO001308,VIELA,DA AURORA,3132,BOA VISTA,Recife,PE,-8.063092,-34.880918,ALTA,744,OSM
GEO001309,ESTRADA,BAHIA,4071,CENTRO,Belo Horizonte,MG,-19.91869,-43.935231,MEDIA,891,GOOGLE
GEO001310,RUA,QUINZE DE NOVEMBRO,1342,CENTRO,São Paulo,SP,-23.550881,-46.633172,MEDIA,842,IBGE
GEO001311,TRAVESSA,EIXO MONUMENTAL,4624,ASA NORTE,Brasília,DF,-15.796036,-47.884008,ALTA,120,OSM
GEO001312,LARGO,BRIGADEIRO FARIA LIMA,3215,ITAM BIBI,São Paulo,SP,-23.593423,-46.681147,BAIXA,467,OSM
GEO001313,RUA,QUINZE DE NOVEMBRO,1774,CENTRO,São Paulo,SP,-23.554935,-46.6237,BAIXA,197,IBGE
GEO001314,TRAVESSA,SETEMBRO,3814,CENTRO,Rio de Janeiro,RJ,-22.905159,-43.177048,MEDIA,946,GOOGLE
GEO001315,VIELA,VINTE E TRES DE MAIO,3179,LIBERDADE,São Paulo,SP,-23.545591,-46.642628,MEDIA,119,OSM
GEO001316,ALAMEDA,SAO JOAO,1280,REPUBLICA,São Paulo,SP,-23.53646,-46.640914,BAIXA,995,GOOGLE
GEO001317,RUA,EIXO MONUMENTAL,3988,ASA NORTE,Brasília,DF,-15.796047,-47.883733,MEDIA,292,GOOGLE
GEO001318,PRAÇA,AMAZONAS,4339,CENTRO,Belo Horizonte,MG,-19.912004,-43.934017,BAIXA,403,GOOGLE
GEO001319,PRAÇA,MARQUES DE ITU,719,VILA BUARQUE,São Paulo,SP,-23.55341,-46.651249,BAIXA,581,OSM
GEO001320,ALAMEDA,IPIRANGA,3162,REPUBLICA,São Paulo,SP,-23.550451,-46.63695,BAIXA,684,OSM
GEO001321,PRAÇA,EIXO MONUMENTAL,748,ASA NORTE,Brasília,DF,-15.796711,-47.883666,MEDIA,502,GOOGLE
GEO001322,PRAÇA,CONSOLACAO,884,CONSOLACAO,São Paulo,SP,-23.550662,-46.659394,BAIXA,246,IBGE
GEO001323,AVENIDA,NOVE DE JULHO,2243,REPUBLICA,São Paulo,SP,-23.535954,-46.637697,BAIXA,451,GOOGLE
GEO001324,LARGO,MARQUES DE ITU,3339,VILA BUARQUE,São Paulo,SP,-23.548085,-46.639579,BAIXA,976,IBGE
GEO001325,TRAVESSA,DAS FLORES,552,JARDIM,Rio de Janeiro,RJ,-22.911223,-43.174479,BAIXA,977,OSM
GEO001326,LARGO,QUINZE DE NOVEMBRO,3986,CENTRO,São Paulo,SP,-23.549583,-46.632558,MEDIA,683,OSM
GEO001327,VIELA,W3 NORTE,3589,ASA NORTE,Brasília,DF,-15.789345,-47.878391,BAIXA,178,OSM
GEO001328,PRAÇA,DO OUVIDOR,250,CENTRO,Rio de Janeiro,RJ,-22.902837,-43.171842,MEDIA,413,OSM
GEO001329,ESTRADA,QUINZE DE NOVEMBRO,571,CENTRO,São Paulo,SP,-23.550568,-46.633327,ALTA,94,GOOGLE
GEO001330,VIELA,W3 NORTE,2605,ASA NORTE,Brasília,DF,-15.795535,-47.883735,MEDIA,300,IBGE
GEO001331,TRAVESSA,COPACABANA,4271,COPACABANA,Rio de Janeiro,RJ,-22.967685,-43.182167,BAIXA,495,IBGE
GEO001332,VIELA,OSWALDO CRUZ,4170,BOTAFOGO,Rio de Janeiro,RJ,-22.949424,-43.189159,MEDIA,259,GOOGLE
GEO001333,VIELA,AMAZONAS,435,CENTRO,Belo Horizonte,MG,-19.917972,-43.934467,MEDIA,358,IBGE
GEO001334,VIELA,IPIRANGA,3794,REPUBLICA,São Paulo,SP,-23.542901,-46.639937,ALTA,342,IBGE
GEO001335,ESTRADA,CONDE DA BOA VISTA,1508,DERBY,Recife,PE,-8.055844,-34.888733,MEDIA,395,GOOGLE
GEO001336,PRAÇA,CONDE DA BOA VISTA,1264,DERBY,Recife,PE,-8.046297,-34.885978,BAIXA,735,OSM
GEO001337,LARGO,BORGES DE MEDEIROS,1603,CENTRO,Porto Alegre,RS,-30.035024,-51.231052,ALTA,5,GOOGLE
GEO001338,ESTRADA,QUINZE DE NOVEMBRO,3794,CENTRO,São Paulo,SP,-23.550603,-46.633277,ALTA,512,OSM
GEO001339,RUA,OSWALDO CRUZ,1173,BOTAFOGO,Rio de Janeiro,RJ,-22.95444,-43.189623,BAIXA,32,IBGE
GEO001340,ALAMEDA,W3 NORTE,3628,ASA NORTE,Brasília,DF,-15.794369,-47.883334,MEDIA,457,OSM
GEO001341,TRAVESSA,BORGES DE MEDEIROS,2377,CENTRO,Porto Alegre,RS,-30.040668,-51.229792,BAIXA,234,OSM
GEO001342,TRAVESSA,COPACABANA,1044,COPACABANA,Rio de Janeiro,RJ,-22.960003,-43.184004,BAIXA,843,OSM
GEO001343,VIELA,IPIRANGA,3197,REPUBLICA,São Paulo,SP,-23.533151,-46.637526,BAIXA,254,OSM
GEO001344,RUA,DA AURORA,4296,BOA VISTA,Recife,PE,-8.062799,-34.880374,MEDIA,509,GOOGLE
GEO001345,ESTRADA,CONSOLACAO,4732,CONSOLACAO,São Paulo,SP,-23.549979,-46.659486,MEDIA,437,GOOGLE
GEO001346,LARGO,SETEMBRO,877,CENTRO,Rio de Janeiro,RJ,-22.905007,-43.176975,ALTA,265,OSM
GEO001347,VIELA,MARQUES DE ITU,4999,VILA BUARQUE,São Paulo,SP,-23.547305,-46.643916,MEDIA,629,OSM
GEO001348,RUA,DAS FLORES,3110,JARDIM,Rio de Janeiro,RJ,-22.909985,-43.180007,ALTA,203,GOOGLE
GEO001349,VIELA,OSWALDO CRUZ,1205,BOTAFOGO,Rio de Janeiro,RJ,-22.950189,-43.18903,MEDIA,514,GOOGLE
GEO001350,LARGO,W3 NORTE,1454,ASA NORTE,Brasília,DF,-15.794482,-47.883222,MEDIA,981,GOOGLE
GEO001351,AVENIDA,IPIRANGA,1166,REPUBLICA,São Paulo,SP,-23.539314,-46.634066,BAIXA,703,OSM
GEO001352,ESTRADA,ATLANTICA,3757,COPACABANA,Rio de Janeiro,RJ,-22.976476,-43.18088,BAIXA,45,GOOGLE
GEO001353,AVENIDA,W3 SUL,656,ASA SUL,Brasília,DF,-15.794259,-47.88213,ALTA,75,IBGE
GEO001354,AVENIDA,BOAVISTA,1135,BOA VIAGEM,Recife,PE,-8.119844,-34.915435,BAIXA,392,OSM
GEO001355,ALAMEDA,PROTASIO ALVES,263,PETROPOLIS,Porto Alegre,RS,-30.03532,-51.23157,MEDIA,685,GOOGLE
GEO001356,ESTRADA,BOAVISTA,1884,BOA VIAGEM,Recife,PE,-8.1201,-34.906993,ALTA,927,GOOGLE
GEO001357,LARGO,BAHIA,3901,CENTRO,Belo Horizonte,MG,-19.917977,-43.93595,ALTA,210,GOOGLE
GEO001358,ESTRADA,QUINZE DE NOVEMBRO,3531,CENTRO,São Paulo,SP,-23.551036,-46.632788,MEDIA,475,IBGE
GEO001359,ALAMEDA,PROTASIO ALVES,1965,PETROPOLIS,Porto Alegre,RS,-30.036065,-51.232487,MEDIA,544,IBGE
GEO001360,VIELA,MARQUES DE ITU,2230,VILA BUARQUE,São Paulo,SP,-23.547084,-46.644088,ALTA,824,OSM
GEO001361,ESTRADA,CONSOLACAO,1789,CONSOLACAO,São Paulo,SP,-23.541366,-46.653839,BAIXA,830,IBGE
GEO001362,TRAVESSA,NOVE DE JULHO,3659,REPUBLICA,São Paulo,SP,-23.543083,-46.641038,MEDIA,56,OSM
GEO001363,PRAÇA,DA AURORA,4408,BOA VISTA,Recife,PE,-8.062976,-34.880923,ALTA,284,IBGE
GEO001364,VIELA,BOAVISTA,4469,BOA VIAGEM,Recife,PE,-8.120046,-34.907081,ALTA,139,IBGE
GEO001365,ESTRADA,RIO BRANCO,2915,CENTRO,Rio de Janeiro,RJ,-22.903964,-43.174606,BAIXA,753,GOOGLE
GEO001366,TRAVESSA,PAULISTA,172,BELA VISTA,São Paulo,SP,-23.569009,-46.664278,BAIXA,945,GOOGLE
GEO001367,LARGO,BOAVISTA,170,BOA VIAGEM,Recife,PE,-8.120099,-34.907883,MEDIA,510,OSM
GEO001368,ALAMEDA,QUINZE DE NOVEMBRO,2078,CENTRO,São Paulo,SP,-23.550919,-46.632657,MEDIA,480,OSM
GEO001369,LARGO,BOA VIAGEM,569,BOA VIAGEM,Recife,PE,-8.118932,-34.906025,ALTA,772,IBGE
GEO001370,LARGO,AFONSO PENA,1728,CENTRO,Belo Horizonte,MG,-19.925837,-43.938474,BAIXA,396,IBGE
GEO001371,PRAÇA,SAO JOAO,4927,REPUBLICA,São Paulo,SP,-23.545228,-46.642856,MEDIA,286,OSM
GEO001372,ALAMEDA,AMAZONAS,3041,CENTRO,Belo Horizonte,MG,-19.916958,-43.934939,ALTA,819,OSM
GEO001373,TRAVESSA,DO OUVIDOR,2837,CENTRO,Rio de Janeiro,RJ,-22.905879,-43.168538,BAIXA,138,OSM
GEO001374,TRAVESSA,DO COMERCIO,1536,SAO JOSE,Recife,PE,-8.0603,-34.874323,MEDIA,502,OSM
GEO001375,ESTRADA,COPACABANA,3186,COPACABANA,Rio de Janeiro,RJ,-22.970078,-43.185099,ALTA,240,GOOGLE
GEO001376,LARGO,EIXO MONUMENTAL,1331,ASA NORTE,Brasília,DF,-15.80538,-47.889012,BAIXA,999,OSM
GEO001377,ALAMEDA,AFONSO PENA,4663,CENTRO,Belo Horizonte,MG,-19.916691,-43.934419,ALTA,320,GOOGLE
GEO001378,AVENIDA,DO OUVIDOR,4614,CENTRO,Rio de Janeiro,RJ,-22.900166,-43.177436,BAIXA,763,GOOGLE
GEO001379,PRAÇA,IPIRANGA,3392,REPUBLICA,São Paulo,SP,-23.542984,-46.639942,ALTA,176,IBGE
GEO001380,AVENIDA,COPACABANA,990,COPACABANA,Rio de Janeiro,RJ,-22.970989,-43.185912,MEDIA,4,OSM
GEO001381,ESTRADA,ATLANTICA,1465,COPACABANA,Rio de Janeiro,RJ,-22.971417,-43.182296,ALTA,170,IBGE
GEO001382,TRAVESSA,ATLANTICA,4718,COPACABANA,Rio de Janeiro,RJ,-22.971622,-43.181689,MEDIA,541,OSM
GEO001383,RUA,W3 SUL,2388,ASA SUL,Brasília,DF,-15.795025,-47.882328,MEDIA,855,GOOGLE
GEO001384,AVENIDA,DO OUVIDOR,2343,CENTRO,Rio de Janeiro,RJ,-22.909151,-43.166601,BAIXA,844,GOOGLE
GEO001385,AVENIDA,DA AURORA,998,BOA VISTA,Recife,PE,-8.062986,-34.880942,ALTA,428,GOOGLE
GEO001386,RUA,BOA VIAGEM,3301,BOA VIAGEM,Recife,PE,-8.116408,-34.905947,BAIXA,473,OSM
GEO001387,RUA,AMAZONAS,1498,CENTRO,Belo Horizonte,MG,-19.917076,-43.935096,ALTA,849,GOOGLE
GEO001388,RUA,DA AURORA,1260,BOA VISTA,Recife,PE,-8.062201,-34.881319,MEDIA,403,OSM
GEO001389,ESTRADA,REBOUCAS,3794,PINHEIROS,São Paulo,SP,-23.5571,-46.683011,BAIXA,864,IBGE
GEO001390,AVENIDA,VINTE E TRES DE MAIO,3502,LIBERDADE,São Paulo,SP,-23.544444,-46.641729,MEDIA,321,OSM
GEO001391,ALAMEDA,AMAZONAS,3126,CENTRO,Belo Horizonte,MG,-19.917242,-43.935207,MEDIA,650,OSM
GEO001392,VIELA,NOVE DE JULHO,984,REPUBLICA,São Paulo,SP,-23.543957,-46.641039,ALTA,17,GOOGLE
GEO001393,RUA,DO OUVIDOR,899,CENTRO,Rio de Janeiro,RJ,-22.903252,-43.172883,MEDIA,277,IBGE
GEO001394,AVENIDA,BORGES DE MEDEIROS,142,CENTRO,Porto Alegre,RS,-30.034998,-51.231064,ALTA,981,GOOGLE
GEO001395,ESTRADA,QUINZE DE NOVEMBRO,2664,CENTRO,São Paulo,SP,-23.546818,-46.629512,BAIXA,228,OSM
GEO001396,VIELA,DOS ANDRADAS,1348,CENTRO,Porto Alegre,RS,-30.041896,-51.220626,BAIXA,737,OSM
GEO001397,ALAMEDA,IPIRANGA,2700,REPUBLICA,São Paulo,SP,-23.543032,-46.640076,ALTA,505,IBGE
GEO001398,PRAÇA,AGAMENON MAGALHAES,3784,DERBY,Recife,PE,-8.049003,-34.890126,MEDIA,43,OSM
GEO001399,RUA,OSWALDO CRUZ,156,BOTAFOGO,Rio de Janeiro,RJ,-22.958274,-43.180257,BAIXA,542,GOOGLE
GEO001400,ESTRADA,DO COMERCIO,2197,SAO JOSE,Recife,PE,-8.054957,-34.872537,BAIXA,640,GOOGLE
GEO001401,ALAMEDA,CONSOLACAO,4164,CONSOLACAO,São Paulo,SP,-23.558295,-46.668878,BAIXA,404,OSM
GEO001402,TRAVESSA,DO COMERCIO,707,SAO JOSE,Recife,PE,-8.063047,-34.87798,BAIXA,538,GOOGLE
GEO001403,RUA,OSWALDO CRUZ,4124,BOTAFOGO,Rio de Janeiro,RJ,-22.950003,-43.190323,MEDIA,336,GOOGLE
GEO001404,TRAVESSA,PRESIDENTE VARGAS,899,CENTRO,Rio de Janeiro,RJ,-22.905953,-43.17799,ALTA,960,OSM
GEO001405,LARGO,REBOUCAS,445,PINHEIROS,São Paulo,SP,-23.56025,-46.684508,BAIXA,397,OSM
GEO001406,PRAÇA,W3 NORTE,136,ASA NORTE,Brasília,DF,-15.801039,-47.882167,BAIXA,250,IBGE
GEO001407,PRAÇA,PROTASIO ALVES,2444,PETROPOLIS,Porto Alegre,RS,-30.02718,-51.238461,BAIXA,231,IBGE
GEO001408,VIELA,PAULISTA,2293,BELA VISTA,São Paulo,SP,-23.562307,-46.656559,MEDIA,829,GOOGLE
GEO001409,TRAVESSA,BAHIA,1873,CENTRO,Belo Horizonte,MG,-19.92724,-43.945056,BAIXA,370,GOOGLE
GEO001410,VIELA,REBOUCAS,363,PINHEIROS,São Paulo,SP,-23.56042,-46.679348,MEDIA,498,GOOGLE
GEO001411,ESTRADA,RIO BRANCO,3875,CENTRO,Rio de Janeiro,RJ,-22.904084,-43.175092,ALTA,159,OSM
GEO001412,ESTRADA,DO COMERCIO,3937,SAO JOSE,Recife,PE,-8.060163,-34.874451,MEDIA,744,GOOGLE
GEO001413,VIELA,DO OUVIDOR,181,CENTRO,Rio de Janeiro,RJ,-22.902777,-43.172755,ALTA,397,GOOGLE
GEO001414,PRAÇA,DO OUVIDOR,3148,CENTRO,Rio de Janeiro,RJ,-22.902861,-43.172731,ALTA,569,GOOGLE
GEO001415,ESTRADA,QUINZE DE NOVEMBRO,713,CENTRO,São Paulo,SP,-23.550423,-46.633345,ALTA,441,OSM
GEO001416,TRAVESSA,MARQUES DE ITU,2958,VILA BUARQUE,São Paulo,SP,-23.547096,-46.644001,ALTA,228,OSM
GEO001417,VIELA,REBOUCAS,1624,PINHEIROS,São Paulo,SP,-23.560843,-46.679036,MEDIA,137,IBGE
GEO001418,VIELA,PROTASIO ALVES,4743,PETROPOLIS,Porto Alegre,RS,-30.032279,-51.239598,BAIXA,486,IBGE
GEO001419,VIELA,BOA VIAGEM,4469,BOA VIAGEM,Recife,PE,-8.11905,-34.906037,ALTA,281,GOOGLE
GEO001420,ALAMEDA,DO COMERCIO,1390,SAO JOSE,Recife,PE,-8.060017,-34.874935,ALTA,581,IBGE
GEO001421,PRAÇA,SETEMBRO,2811,CENTRO,Rio de Janeiro,RJ,-22.905089,-43.17706,ALTA,853,OSM
GEO001422,RUA,DA AURORA,4521,BOA VISTA,Recife,PE,-8.063189,-34.880028,MEDIA,251,GOOGLE
GEO001423,ALAMEDA,NOVE DE JULHO,794,REPUBLICA,São Paulo,SP,-23.543999,-46.64103,ALTA,238,OSM
GEO001424,TRAVESSA,SAO JOAO,700,REPUBLICA,São Paulo,SP,-23.546012,-46.642902,ALTA,958,OSM
GEO001425,LARGO,BAHIA,4146,CENTRO,Belo Horizonte,MG,-19.918906,-43.935834,MEDIA,702,IBGE
GEO001426,ESTRADA,REBOUCAS,4112,PINHEIROS,São Paulo,SP,-23.569221,-46.676757,BAIXA,88,IBGE
GEO001427,LARGO,BORGES DE MEDEIROS,769,CENTRO,Porto Alegre,RS,-30.035055,-51.231091,ALTA,54,IBGE
GEO001428,TRAVESSA,BORGES DE MEDEIROS,3578,CENTRO,Porto Alegre,RS,-30.035378,-51.23109,MEDIA,267,IBGE
GEO001429,LARGO,PRESIDENTE VARGAS,544,CENTRO,Rio de Janeiro,RJ,-22.905722,-43.178988,MEDIA,811,OSM
GEO001430,RUA,OSWALDO CRUZ,126,BOTAFOGO,Rio de Janeiro,RJ,-22.950052,-43.189933,ALTA,703,IBGE
GEO001431,AVENIDA,PAULISTA,2264,BELA VISTA,São Paulo,SP,-23.57103,-46.648185,BAIXA,81,OSM
