id,uid_base,tipo_logradouro,nome_logradouro,numero,bairro,cidade,uf,variacao,descricao_variacao
VAR000941,UID_QUINZE_DE_NOVEMBRO_0096,AVENIDA,QUINZE DE NOVEMBRO,2043,CENTRO,São Paulo,SP,"avenida quinze de novembro, 2043",Numeral por extenso
VAR000942,UID_QUINZE_DE_NOVEMBRO_0096,AVENIDA,QUINZE DE NOVEMBRO,2043,CENTRO,São Paulo,SP,"av quinze de novembro, 2043",Abreviação com ponto
VAR000943,UID_QUINZE_DE_NOVEMBRO_0096,AVENIDA,QUINZE DE NOVEMBRO,2043,CENTRO,São Paulo,SP,"avenida quinze de novembro, 2043",Numeral romano
VAR000944,UID_PROTASIO_ALVES_0097,AVENIDA,PROTASIO ALVES,4433,PETROPOLIS,Porto Alegre,RS,"avenida protasio alves, 4433, sala 20",Com complemento
VAR000945,UID_PROTASIO_ALVES_0097,AVENIDA,PROTASIO ALVES,4433,PETROPOLIS,Porto Alegre,RS,avenida protasio alves 4433 petropolis porto alegre,Formato sequencial
VAR000946,UID_PROTASIO_ALVES_0097,AVENIDA,PROTASIO ALVES,4433,PETROPOLIS,Porto Alegre,RS,avenida protasio alves 4433 petropolis porto alegre,Formato sequencial
VAR000947,UID_PROTASIO_ALVES_0097,AVENIDA,PROTASIO ALVES,4433,PETROPOLIS,Porto Alegre,RS,"avenida protasio alves, 4433, apto 301",Com complemento
VAR000948,UID_PROTASIO_ALVES_0097,AVENIDA,PROTASIO ALVES,4433,PETROPOLIS,Porto Alegre,RS,"avenida protasio alves, 4433",Minúsculas
VAR000949,UID_PROTASIO_ALVES_0097,AVENIDA,PROTASIO ALVES,4433,PETROPOLIS,Porto Alegre,RS,"avenida protasio alves, 4433",Minúsculas
VAR000950,UID_PROTASIO_ALVES_0097,AVENIDA,PROTASIO ALVES,4433,PETROPOLIS,Porto Alegre,RS,avenida protasio alves 4433 petropolis porto alegre,Formato sequencial
VAR000951,UID_PROTASIO_ALVES_0097,AVENIDA,PROTASIO ALVES,4433,PETROPOLIS,Porto Alegre,RS,"avenida protasio alves, 4433",Minúsculas
VAR000952,UID_PROTASIO_ALVES_0097,AVENIDA,PROTASIO ALVES,4433,PETROPOLIS,Porto Alegre,RS,"avenida protasio alves, 4433, bloco A",Com complemento
VAR000953,UID_PROTASIO_ALVES_0097,AVENIDA,PROTASIO ALVES,4433,PETROPOLIS,Porto Alegre,RS,"AVENIDA protasio alves, 4433",Abreviação com ponto
VAR000954,UID_PROTASIO_ALVES_0097,AVENIDA,PROTASIO ALVES,4433,PETROPOLIS,Porto Alegre,RS,avenida protasio alves 4433 petropolis porto alegre,Formato sequencial
VAR000955,UID_DO_COMERCIO_0098,ESTRADA,DO COMERCIO,4276,SAO JOSE,Recife,PE,"ESTRADA DO COMERCIO, 4276",Maiúsculas
VAR000956,UID_DO_COMERCIO_0098,ESTRADA,DO COMERCIO,4276,SAO JOSE,Recife,PE,estrada do comercio 4276 sao jose recife,Formato sequencial
VAR000957,UID_DO_COMERCIO_0098,ESTRADA,DO COMERCIO,4276,SAO JOSE,Recife,PE,"estrada do comercio, 4276, em frente ao banco",Com referência local
VAR000958,UID_DO_COMERCIO_0098,ESTRADA,DO COMERCIO,4276,SAO JOSE,Recife,PE,"ESTRADA DO COMERCIO, 4276",Maiúsculas
VAR000959,UID_DO_COMERCIO_0098,ESTRADA,DO COMERCIO,4276,SAO JOSE,Recife,PE,estrada do comercio 4276 sao jose recife,Formato sequencial
VAR000960,UID_DAS_FLORES_0099,AVENIDA,DAS FLORES,320,JARDIM,Rio de Janeiro,RJ,avenida das flores 320 jardim,Sem pontuação
VAR000961,UID_DAS_FLORES_0099,AVENIDA,DAS FLORES,320,JARDIM,Rio de Janeiro,RJ,"avenida das flores, 320",Minúsculas
VAR000962,UID_DAS_FLORES_0099,AVENIDA,DAS FLORES,320,JARDIM,Rio de Janeiro,RJ,"Avenida das flores, 320",Abreviação com ponto
VAR000963,UID_DAS_FLORES_0099,AVENIDA,DAS FLORES,320,JARDIM,Rio de Janeiro,RJ,avenida das flores 320 jardim,Sem pontuação
VAR000964,UID_DAS_FLORES_0099,AVENIDA,DAS FLORES,320,JARDIM,Rio de Janeiro,RJ,"avenida das flores, 320, bloco A",Com complemento
VAR000965,UID_DAS_FLORES_0099,AVENIDA,DAS FLORES,320,JARDIM,Rio de Janeiro,RJ,avenida das flores 320 jardim,Sem pontuação
VAR000966,UID_DAS_FLORES_0099,AVENIDA,DAS FLORES,320,JARDIM,Rio de Janeiro,RJ,"AVENIDA DAS FLORES, 320",Maiúsculas
VAR000967,UID_DAS_FLORES_0099,AVENIDA,DAS FLORES,320,JARDIM,Rio de Janeiro,RJ,"av das flores, 320",Abreviação com ponto
VAR000968,UID_DAS_FLORES_0099,AVENIDA,DAS FLORES,320,JARDIM,Rio de Janeiro,RJ,"AVENIDA DAS FLORES, 320",Maiúsculas
VAR000969,UID_DAS_FLORES_0099,AVENIDA,DAS FLORES,320,JARDIM,Rio de Janeiro,RJ,"avenida das flores, 320, ",Com referência local
VAR000970,UID_DAS_FLORES_0099,AVENIDA,DAS FLORES,320,JARDIM,Rio de Janeiro,RJ,avenida das flores 320 jardim,Sem pontuação
VAR000971,UID_DAS_FLORES_0099,AVENIDA,DAS FLORES,320,JARDIM,Rio de Janeiro,RJ,avenida das flores 320 jardim rio de janeiro,Formato sequencial
VAR000972,UID_DAS_FLORES_0099,AVENIDA,DAS FLORES,320,JARDIM,Rio de Janeiro,RJ,"AVENIDA DAS FLORES, 320, JARDIM",Formato completo
VAR000973,UID_DAS_FLORES_0099,AVENIDA,DAS FLORES,320,JARDIM,Rio de Janeiro,RJ,avenida das flores 320 jardim rio de janeiro,Formato sequencial
VAR000974,UID_TUPIS_0100,ALAMEDA,TUPIS,4468,CENTRO,Belo Horizonte,MG,alameda tupis 4468 centro,Sem pontuação
VAR000975,UID_TUPIS_0100,ALAMEDA,TUPIS,4468,CENTRO,Belo Horizonte,MG,"alameda tupis, 4468, ",Com complemento
VAR000976,UID_TUPIS_0100,ALAMEDA,TUPIS,4468,CENTRO,Belo Horizonte,MG,"alameda tupis, 4468, loja 1",Com complemento
VAR000977,UID_TUPIS_0100,ALAMEDA,TUPIS,4468,CENTRO,Belo Horizonte,MG,alameda tupis 4468 centro belo horizonte,Formato sequencial
VAR000978,UID_TUPIS_0100,ALAMEDA,TUPIS,4468,CENTRO,Belo Horizonte,MG,"alameda tupis, 4468, perto do metrô",Com referência local
VAR000979,UID_TUPIS_0100,ALAMEDA,TUPIS,4468,CENTRO,Belo Horizonte,MG,alameda tupis 4468 centro,Sem pontuação
VAR000980,UID_TUPIS_0100,ALAMEDA,TUPIS,4468,CENTRO,Belo Horizonte,MG,"alameda tupis, 4468",Numeral romano
VAR000981,UID_TUPIS_0100,ALAMEDA,TUPIS,4468,CENTRO,Belo Horizonte,MG,"alameda tupis, 4468",Numeral romano
VAR000982,UID_TUPIS_0100,ALAMEDA,TUPIS,4468,CENTRO,Belo Horizonte,MG,"alameda tupis, 4468",Numeral romano
VAR000983,UID_VINTE_E_TRES_DE_MAIO_0101,AVENIDA,VINTE E TRES DE MAIO,984,LIBERDADE,São Paulo,SP,"avenida vinte e tres de maio, 984, próximo ao mercado",Com referência local
VAR000984,UID_VINTE_E_TRES_DE_MAIO_0101,AVENIDA,VINTE E TRES DE MAIO,984,LIBERDADE,São Paulo,SP,"AVENIDA VINTE E TRES DE MAIO, 984, LIBERDADE",Formato completo
VAR000985,UID_VINTE_E_TRES_DE_MAIO_0101,AVENIDA,VINTE E TRES DE MAIO,984,LIBERDADE,São Paulo,SP,"Av. vinte e tres de maio, 984",Abreviação com ponto
VAR000986,UID_VINTE_E_TRES_DE_MAIO_0101,AVENIDA,VINTE E TRES DE MAIO,984,LIBERDADE,São Paulo,SP,"avenida vinte e tres de maio, 984",Numeral por extenso
VAR000987,UID_VINTE_E_TRES_DE_MAIO_0101,AVENIDA,VINTE E TRES DE MAIO,984,LIBERDADE,São Paulo,SP,"avenida vinte e tres de maio, 984",Numeral romano
VAR000988,UID_VINTE_E_TRES_DE_MAIO_0101,AVENIDA,VINTE E TRES DE MAIO,984,LIBERDADE,São Paulo,SP,"avenida vinte e tres de maio, 984",Minúsculas
VAR000989,UID_PRESIDENTE_VARGAS_0102,LARGO,PRESIDENTE VARGAS,1436,CENTRO,Rio de Janeiro,RJ,"largo presidente vargas, 1436",Numeral por extenso
VAR000990,UID_PRESIDENTE_VARGAS_0102,LARGO,PRESIDENTE VARGAS,1436,CENTRO,Rio de Janeiro,RJ,"largo presidente vargas, 1436",Numeral por extenso
VAR000991,UID_PRESIDENTE_VARGAS_0102,LARGO,PRESIDENTE VARGAS,1436,CENTRO,Rio de Janeiro,RJ,"largo presidente vargas, 1436, apto 301",Com complemento
VAR000992,UID_PRESIDENTE_VARGAS_0102,LARGO,PRESIDENTE VARGAS,1436,CENTRO,Rio de Janeiro,RJ,"LARGO presidente vargas, 1436",Abreviação com ponto
VAR000993,UID_PRESIDENTE_VARGAS_0102,LARGO,PRESIDENTE VARGAS,1436,CENTRO,Rio de Janeiro,RJ,"largo presidente vargas, 1436, perto do metrô",Com referência local
VAR000994,UID_PRESIDENTE_VARGAS_0102,LARGO,PRESIDENTE VARGAS,1436,CENTRO,Rio de Janeiro,RJ,"LARGO presidente vargas, 1436",Abreviação com ponto
VAR000995,UID_PRESIDENTE_VARGAS_0102,LARGO,PRESIDENTE VARGAS,1436,CENTRO,Rio de Janeiro,RJ,"largo presidente vargas, 1436",Minúsculas
VAR000996,UID_PRESIDENTE_VARGAS_0102,LARGO,PRESIDENTE VARGAS,1436,CENTRO,Rio de Janeiro,RJ,"largo presidente vargas, 1436",Numeral por extenso
VAR000997,UID_PRESIDENTE_VARGAS_0102,LARGO,PRESIDENTE VARGAS,1436,CENTRO,Rio de Janeiro,RJ,"largo presidente vargas, 1436, próximo ao mercado",Com referência local
VAR000998,UID_PRESIDENTE_VARGAS_0102,LARGO,PRESIDENTE VARGAS,1436,CENTRO,Rio de Janeiro,RJ,"largo presidente vargas, 1436",Minúsculas
VAR000999,UID_PRESIDENTE_VARGAS_0102,LARGO,PRESIDENTE VARGAS,1436,CENTRO,Rio de Janeiro,RJ,"LARGO PRESIDENTE VARGAS, 1436",Maiúsculas
VAR001000,UID_PRESIDENTE_VARGAS_0102,LARGO,PRESIDENTE VARGAS,1436,CENTRO,Rio de Janeiro,RJ,"LARGO presidente vargas, 1436",Abreviação com ponto
VAR001001,UID_PRIMEIRO_DE_MARÇO_0103,ESTRADA,PRIMEIRO DE MARÇO,3895,CENTRO,Rio de Janeiro,RJ,"estrada primeiro de março, 3895",Minúsculas
VAR001002,UID_PRIMEIRO_DE_MARÇO_0103,ESTRADA,PRIMEIRO DE MARÇO,3895,CENTRO,Rio de Janeiro,RJ,"estrada primeiro de março, 3895, sala 20",Com complemento
VAR001003,UID_PRIMEIRO_DE_MARÇO_0103,ESTRADA,PRIMEIRO DE MARÇO,3895,CENTRO,Rio de Janeiro,RJ,"estrada primeiro de março, 3895",Minúsculas
VAR001004,UID_PRIMEIRO_DE_MARÇO_0103,ESTRADA,PRIMEIRO DE MARÇO,3895,CENTRO,Rio de Janeiro,RJ,"ESTRADA PRIMEIRO DE MARÇO, 3895, CENTRO",Formato completo
VAR001005,UID_PRIMEIRO_DE_MARÇO_0103,ESTRADA,PRIMEIRO DE MARÇO,3895,CENTRO,Rio de Janeiro,RJ,"estrada primeiro de março, 3895",Numeral por extenso
VAR001006,UID_PRIMEIRO_DE_MARÇO_0103,ESTRADA,PRIMEIRO DE MARÇO,3895,CENTRO,Rio de Janeiro,RJ,"estrada primeiro de março, 3895",Minúsculas
VAR001007,UID_PRIMEIRO_DE_MARÇO_0103,ESTRADA,PRIMEIRO DE MARÇO,3895,CENTRO,Rio de Janeiro,RJ,"estrada primeiro de março, 3895, apto 201",Com complemento
VAR001008,UID_PRIMEIRO_DE_MARÇO_0103,ESTRADA,PRIMEIRO DE MARÇO,3895,CENTRO,Rio de Janeiro,RJ,"ESTRADA PRIMEIRO DE MARÇO, 3895",Maiúsculas
VAR001009,UID_PRIMEIRO_DE_MARÇO_0103,ESTRADA,PRIMEIRO DE MARÇO,3895,CENTRO,Rio de Janeiro,RJ,"ESTRADA PRIMEIRO DE MARÇO, 3895, CENTRO",Formato completo
VAR001010,UID_PRIMEIRO_DE_MARÇO_0103,ESTRADA,PRIMEIRO DE MARÇO,3895,CENTRO,Rio de Janeiro,RJ,"ESTRADA PRIMEIRO DE MARÇO, 3895, CENTRO",Formato completo
VAR001011,UID_OSWALDO_CRUZ_0104,ALAMEDA,OSWALDO CRUZ,1816,BOTAFOGO,Rio de Janeiro,RJ,"alameda oswaldo cruz, 1816",Numeral romano
VAR001012,UID_OSWALDO_CRUZ_0104,ALAMEDA,OSWALDO CRUZ,1816,BOTAFOGO,Rio de Janeiro,RJ,"ALAMEDA OSWALDO CRUZ, 1816, BOTAFOGO",Formato completo
VAR001013,UID_OSWALDO_CRUZ_0104,ALAMEDA,OSWALDO CRUZ,1816,BOTAFOGO,Rio de Janeiro,RJ,alameda oswaldo cruz 1816 botafogo,Sem pontuação
VAR001014,UID_OSWALDO_CRUZ_0104,ALAMEDA,OSWALDO CRUZ,1816,BOTAFOGO,Rio de Janeiro,RJ,alameda oswaldo cruz 1816 botafogo,Sem pontuação
VAR001015,UID_OSWALDO_CRUZ_0104,ALAMEDA,OSWALDO CRUZ,1816,BOTAFOGO,Rio de Janeiro,RJ,"ALAMEDA OSWALDO CRUZ, 1816",Maiúsculas
VAR001016,UID_OSWALDO_CRUZ_0104,ALAMEDA,OSWALDO CRUZ,1816,BOTAFOGO,Rio de Janeiro,RJ,"alameda oswaldo cruz, 1816, perto da praça",Com referência local
VAR001017,UID_OSWALDO_CRUZ_0104,ALAMEDA,OSWALDO CRUZ,1816,BOTAFOGO,Rio de Janeiro,RJ,alameda oswaldo cruz 1816 botafogo,Sem pontuação
VAR001018,UID_OSWALDO_CRUZ_0104,ALAMEDA,OSWALDO CRUZ,1816,BOTAFOGO,Rio de Janeiro,RJ,"alameda oswaldo cruz, 1816, loja 2",Com complemento
VAR001019,UID_AGAMENON_MAGALHAES_0105,PRAÇA,AGAMENON MAGALHAES,4774,DERBY,Recife,PE,"praça agamenon magalhaes, 4774, apto 201",Com complemento
VAR001020,UID_AGAMENON_MAGALHAES_0105,PRAÇA,AGAMENON MAGALHAES,4774,DERBY,Recife,PE,"praça agamenon magalhaes, 4774, loja 2",Com complemento
VAR001021,UID_AGAMENON_MAGALHAES_0105,PRAÇA,AGAMENON MAGALHAES,4774,DERBY,Recife,PE,"praça agamenon magalhaes, 4774, apto 101",Com complemento
VAR001022,UID_AGAMENON_MAGALHAES_0105,PRAÇA,AGAMENON MAGALHAES,4774,DERBY,Recife,PE,praça agamenon magalhaes 4774 derby recife,Formato sequencial
VAR001023,UID_AGAMENON_MAGALHAES_0105,PRAÇA,AGAMENON MAGALHAES,4774,DERBY,Recife,PE,"praça agamenon magalhaes, 4774, perto do metrô",Com referência local
VAR001024,UID_AGAMENON_MAGALHAES_0105,PRAÇA,AGAMENON MAGALHAES,4774,DERBY,Recife,PE,"praça agamenon magalhaes, 4774",Numeral romano
VAR001025,UID_AGAMENON_MAGALHAES_0105,PRAÇA,AGAMENON MAGALHAES,4774,DERBY,Recife,PE,praça agamenon magalhaes 4774 derby,Sem pontuação
VAR001026,UID_AGAMENON_MAGALHAES_0105,PRAÇA,AGAMENON MAGALHAES,4774,DERBY,Recife,PE,"Praça agamenon magalhaes, 4774",Abreviação com ponto
VAR001027,UID_AGAMENON_MAGALHAES_0105,PRAÇA,AGAMENON MAGALHAES,4774,DERBY,Recife,PE,"PRAÇA AGAMENON MAGALHAES, 4774",Maiúsculas
VAR001028,UID_PROTASIO_ALVES_0106,ALAMEDA,PROTASIO ALVES,3229,PETROPOLIS,Porto Alegre,RS,"alameda protasio alves, 3229",Numeral por extenso
VAR001029,UID_PROTASIO_ALVES_0106,ALAMEDA,PROTASIO ALVES,3229,PETROPOLIS,Porto Alegre,RS,"alameda protasio alves, 3229, sala 10",Com complemento
VAR001030,UID_PROTASIO_ALVES_0106,ALAMEDA,PROTASIO ALVES,3229,PETROPOLIS,Porto Alegre,RS,"alameda protasio alves, 3229",Abreviação com ponto
VAR001031,UID_PROTASIO_ALVES_0106,ALAMEDA,PROTASIO ALVES,3229,PETROPOLIS,Porto Alegre,RS,"alameda protasio alves, 3229, perto da praça",Com referência local
VAR001032,UID_PROTASIO_ALVES_0106,ALAMEDA,PROTASIO ALVES,3229,PETROPOLIS,Porto Alegre,RS,"alameda protasio alves, 3229",Numeral romano
VAR001033,UID_PROTASIO_ALVES_0106,ALAMEDA,PROTASIO ALVES,3229,PETROPOLIS,Porto Alegre,RS,"alameda protasio alves, 3229, em frente ao banco",Com referência local
VAR001034,UID_PROTASIO_ALVES_0106,ALAMEDA,PROTASIO ALVES,3229,PETROPOLIS,Porto Alegre,RS,alameda protasio alves 3229 petropolis porto alegre,Formato sequencial
VAR001035,UID_PROTASIO_ALVES_0106,ALAMEDA,PROTASIO ALVES,3229,PETROPOLIS,Porto Alegre,RS,"alameda protasio alves, 3229, em frente ao banco",Com referência local
VAR001036,UID_PROTASIO_ALVES_0106,ALAMEDA,PROTASIO ALVES,3229,PETROPOLIS,Porto Alegre,RS,"ALAMEDA PROTASIO ALVES, 3229, PETROPOLIS",Formato completo
VAR001037,UID_PROTASIO_ALVES_0106,ALAMEDA,PROTASIO ALVES,3229,PETROPOLIS,Porto Alegre,RS,alameda protasio alves 3229 petropolis,Sem pontuação
VAR001038,UID_PROTASIO_ALVES_0106,ALAMEDA,PROTASIO ALVES,3229,PETROPOLIS,Porto Alegre,RS,"alameda protasio alves, 3229",Numeral romano
VAR001039,UID_PROTASIO_ALVES_0106,ALAMEDA,PROTASIO ALVES,3229,PETROPOLIS,Porto Alegre,RS,alameda protasio alves 3229 petropolis,Sem pontuação
VAR001040,UID_IPIRANGA_0107,ESTRADA,IPIRANGA,1031,REPUBLICA,São Paulo,SP,estrada ipiranga 1031 republica são paulo,Formato sequencial
VAR001041,UID_IPIRANGA_0107,ESTRADA,IPIRANGA,1031,REPUBLICA,São Paulo,SP,"ESTRADA IPIRANGA, 1031, REPUBLICA",Formato completo
VAR001042,UID_IPIRANGA_0107,ESTRADA,IPIRANGA,1031,REPUBLICA,São Paulo,SP,"estrada ipiranga, 1031, loja 2",Com complemento
VAR001043,UID_IPIRANGA_0107,ESTRADA,IPIRANGA,1031,REPUBLICA,São Paulo,SP,"ESTRADA IPIRANGA, 1031",Maiúsculas
VAR001044,UID_IPIRANGA_0107,ESTRADA,IPIRANGA,1031,REPUBLICA,São Paulo,SP,estrada ipiranga 1031 republica,Sem pontuação
VAR001045,UID_IPIRANGA_0107,ESTRADA,IPIRANGA,1031,REPUBLICA,São Paulo,SP,"Estrada ipiranga, 1031",Abreviação com ponto
VAR001046,UID_IPIRANGA_0107,ESTRADA,IPIRANGA,1031,REPUBLICA,São Paulo,SP,"ESTRADA IPIRANGA, 1031",Maiúsculas
VAR001047,UID_IPIRANGA_0107,ESTRADA,IPIRANGA,1031,REPUBLICA,São Paulo,SP,estrada ipiranga 1031 republica são paulo,Formato sequencial
VAR001048,UID_IPIRANGA_0107,ESTRADA,IPIRANGA,1031,REPUBLICA,São Paulo,SP,"Est. ipiranga, 1031",Abreviação com ponto
VAR001049,UID_IPIRANGA_0107,ESTRADA,IPIRANGA,1031,REPUBLICA,São Paulo,SP,"ESTRADA IPIRANGA, 1031, REPUBLICA",Formato completo
VAR001050,UID_IPIRANGA_0107,ESTRADA,IPIRANGA,1031,REPUBLICA,São Paulo,SP,"Est. ipiranga, 1031",Abreviação com ponto
VAR001051,UID_IPIRANGA_0107,ESTRADA,IPIRANGA,1031,REPUBLICA,São Paulo,SP,"estrada ipiranga, 1031",Abreviação com ponto
VAR001052,UID_URUGUAIANA_0108,LARGO,URUGUAIANA,4428,CENTRO,Rio de Janeiro,RJ,"LARGO URUGUAIANA, 4428",Maiúsculas
VAR001053,UID_URUGUAIANA_0108,LARGO,URUGUAIANA,4428,CENTRO,Rio de Janeiro,RJ,"LARGO URUGUAIANA, 4428, CENTRO",Formato completo
VAR001054,UID_URUGUAIANA_0108,LARGO,URUGUAIANA,4428,CENTRO,Rio de Janeiro,RJ,"largo uruguaiana, 4428, perto da praça",Com referência local
VAR001055,UID_URUGUAIANA_0108,LARGO,URUGUAIANA,4428,CENTRO,Rio de Janeiro,RJ,largo uruguaiana 4428 centro,Sem pontuação
VAR001056,UID_URUGUAIANA_0108,LARGO,URUGUAIANA,4428,CENTRO,Rio de Janeiro,RJ,"LARGO URUGUAIANA, 4428",Maiúsculas
VAR001057,UID_URUGUAIANA_0108,LARGO,URUGUAIANA,4428,CENTRO,Rio de Janeiro,RJ,"largo uruguaiana, 4428, sala 10",Com complemento
VAR001058,UID_URUGUAIANA_0108,LARGO,URUGUAIANA,4428,CENTRO,Rio de Janeiro,RJ,"LARGO URUGUAIANA, 4428, CENTRO",Formato completo
VAR001059,UID_URUGUAIANA_0108,LARGO,URUGUAIANA,4428,CENTRO,Rio de Janeiro,RJ,largo uruguaiana 4428 centro rio de janeiro,Formato sequencial
VAR001060,UID_URUGUAIANA_0108,LARGO,URUGUAIANA,4428,CENTRO,Rio de Janeiro,RJ,"largo uruguaiana, 4428, em frente ao banco",Com referência local
VAR001061,UID_URUGUAIANA_0108,LARGO,URUGUAIANA,4428,CENTRO,Rio de Janeiro,RJ,"LARGO uruguaiana, 4428",Abreviação com ponto
VAR001062,UID_DAS_FLORES_0109,ESTRADA,DAS FLORES,1524,JARDIM,Rio de Janeiro,RJ,"estrada das flores, 1524",Numeral por extenso
VAR001063,UID_DAS_FLORES_0109,ESTRADA,DAS FLORES,1524,JARDIM,Rio de Janeiro,RJ,"Est. das flores, 1524",Abreviação com ponto
VAR001064,UID_DAS_FLORES_0109,ESTRADA,DAS FLORES,1524,JARDIM,Rio de Janeiro,RJ,estrada das flores 1524 jardim rio de janeiro,Formato sequencial
VAR001065,UID_DAS_FLORES_0109,ESTRADA,DAS FLORES,1524,JARDIM,Rio de Janeiro,RJ,"ESTRADA DAS FLORES, 1524",Maiúsculas
VAR001066,UID_DAS_FLORES_0109,ESTRADA,DAS FLORES,1524,JARDIM,Rio de Janeiro,RJ,"ESTRADA DAS FLORES, 1524",Maiúsculas
VAR001067,UID_DAS_FLORES_0109,ESTRADA,DAS FLORES,1524,JARDIM,Rio de Janeiro,RJ,estrada das flores 1524 jardim rio de janeiro,Formato sequencial
VAR001068,UID_SETEMBRO_0110,ESTRADA,SETEMBRO,1319,CENTRO,Rio de Janeiro,RJ,"estrada setembro, 1319, sala 10",Com complemento
VAR001069,UID_SETEMBRO_0110,ESTRADA,SETEMBRO,1319,CENTRO,Rio de Janeiro,RJ,"estrada setembro, 1319",Numeral romano
VAR001070,UID_SETEMBRO_0110,ESTRADA,SETEMBRO,1319,CENTRO,Rio de Janeiro,RJ,"estrada setembro, 1319",Numeral por extenso
VAR001071,UID_SETEMBRO_0110,ESTRADA,SETEMBRO,1319,CENTRO,Rio de Janeiro,RJ,"estrada setembro, 1319",Numeral romano
VAR001072,UID_SETEMBRO_0110,ESTRADA,SETEMBRO,1319,CENTRO,Rio de Janeiro,RJ,"estrada setembro, 1319",Numeral por extenso
VAR001073,UID_SETEMBRO_0110,ESTRADA,SETEMBRO,1319,CENTRO,Rio de Janeiro,RJ,"estrada setembro, 1319",Numeral romano
VAR001074,UID_SETEMBRO_0110,ESTRADA,SETEMBRO,1319,CENTRO,Rio de Janeiro,RJ,"estrada setembro, 1319",Numeral romano
VAR001075,UID_SETEMBRO_0110,ESTRADA,SETEMBRO,1319,CENTRO,Rio de Janeiro,RJ,"estrada setembro, 1319, apto 201",Com complemento
VAR001076,UID_SETEMBRO_0110,ESTRADA,SETEMBRO,1319,CENTRO,Rio de Janeiro,RJ,"estrada setembro, 1319, bloco A",Com complemento
VAR001077,UID_SETEMBRO_0110,ESTRADA,SETEMBRO,1319,CENTRO,Rio de Janeiro,RJ,"estrada setembro, 1319, bloco B",Com complemento
VAR001078,UID_AMAZONAS_0111,ESTRADA,AMAZONAS,2378,CENTRO,Belo Horizonte,MG,"estrada amazonas, 2378",Numeral romano
VAR001079,UID_AMAZONAS_0111,ESTRADA,AMAZONAS,2378,CENTRO,Belo Horizonte,MG,"estrada amazonas, 2378, loja 2",Com complemento
VAR001080,UID_AMAZONAS_0111,ESTRADA,AMAZONAS,2378,CENTRO,Belo Horizonte,MG,"ESTRADA AMAZONAS, 2378, CENTRO",Formato completo
VAR001081,UID_AMAZONAS_0111,ESTRADA,AMAZONAS,2378,CENTRO,Belo Horizonte,MG,"estrada amazonas, 2378, sala 10",Com complemento
VAR001082,UID_AMAZONAS_0111,ESTRADA,AMAZONAS,2378,CENTRO,Belo Horizonte,MG,"estrada amazonas, 2378",Abreviação com ponto
VAR001083,UID_AMAZONAS_0111,ESTRADA,AMAZONAS,2378,CENTRO,Belo Horizonte,MG,estrada amazonas 2378 centro,Sem pontuação
VAR001084,UID_AMAZONAS_0111,ESTRADA,AMAZONAS,2378,CENTRO,Belo Horizonte,MG,"estrada amazonas, 2378, em frente ao banco",Com referência local
VAR001085,UID_AMAZONAS_0111,ESTRADA,AMAZONAS,2378,CENTRO,Belo Horizonte,MG,"estrada amazonas, 2378, bloco B",Com complemento
VAR001086,UID_AMAZONAS_0111,ESTRADA,AMAZONAS,2378,CENTRO,Belo Horizonte,MG,estrada amazonas 2378 centro belo horizonte,Formato sequencial
VAR001087,UID_AMAZONAS_0111,ESTRADA,AMAZONAS,2378,CENTRO,Belo Horizonte,MG,"estrada amazonas, 2378",Numeral romano
VAR001088,UID_AMAZONAS_0111,ESTRADA,AMAZONAS,2378,CENTRO,Belo Horizonte,MG,"estrada amazonas, 2378",Minúsculas
VAR001089,UID_AMAZONAS_0111,ESTRADA,AMAZONAS,2378,CENTRO,Belo Horizonte,MG,"estrada amazonas, 2378",Abreviação com ponto
VAR001090,UID_AMAZONAS_0111,ESTRADA,AMAZONAS,2378,CENTRO,Belo Horizonte,MG,"ESTRADA AMAZONAS, 2378, CENTRO",Formato completo
VAR001091,UID_VINTE_E_TRES_DE_MAIO_0112,TRAVESSA,VINTE E TRES DE MAIO,3870,LIBERDADE,São Paulo,SP,travessa vinte e tres de maio 3870 liberdade,Sem pontuação
VAR001092,UID_VINTE_E_TRES_DE_MAIO_0112,TRAVESSA,VINTE E TRES DE MAIO,3870,LIBERDADE,São Paulo,SP,travessa vinte e tres de maio 3870 liberdade são paulo,Formato sequencial
VAR001093,UID_VINTE_E_TRES_DE_MAIO_0112,TRAVESSA,VINTE E TRES DE MAIO,3870,LIBERDADE,São Paulo,SP,"travessa vinte e tres de maio, 3870, perto da praça",Com referência local
VAR001094,UID_VINTE_E_TRES_DE_MAIO_0112,TRAVESSA,VINTE E TRES DE MAIO,3870,LIBERDADE,São Paulo,SP,"TRAVESSA VINTE E TRES DE MAIO, 3870",Maiúsculas
VAR001095,UID_VINTE_E_TRES_DE_MAIO_0112,TRAVESSA,VINTE E TRES DE MAIO,3870,LIBERDADE,São Paulo,SP,"travessa vinte e tres de maio, 3870, loja 1",Com complemento
VAR001096,UID_VINTE_E_TRES_DE_MAIO_0112,TRAVESSA,VINTE E TRES DE MAIO,3870,LIBERDADE,São Paulo,SP,"TRAVESSA VINTE E TRES DE MAIO, 3870, LIBERDADE",Formato completo
VAR001097,UID_VINTE_E_TRES_DE_MAIO_0112,TRAVESSA,VINTE E TRES DE MAIO,3870,LIBERDADE,São Paulo,SP,"travessa vinte e tres de maio, 3870, perto da praça",Com referência local
